Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-9268,2022-09-17,2023-06-06,Standard Class,CUST-5311,Amit,Home Office,India,,KA,West,PROD-814,Furniture,Phones,Item D,3442.08,3,0.05,457.46
ORD-9269,2021-01-13,2022-09-06,Second Class,CUST-9421,Arjun,Consumer,India,Kolkata,KA,East,PROD-858,Technology,Phones,Item A,3608.47,8,0.42,-732.75
ORD-9270,2022-03-16,2023-01-22,Second Class,CUST-8806,Amit,Consumer,India,Kolkata,WB,South,PROD-321,Technology,Binders,Item A,748.49,9,0.01,229.45
ORD-9271,2021-01-18,2021-09-28,Standard Class,CUST-7466,Sneha,Corporate,India,Kolkata,DL,East,PROD-799,Furniture,Storage,Item D,1653.03,2,,
ORD-9272,2022-11-25,2023-04-15,First Class,CUST-8997,Rahul,Home Office,India,Bangalore,MH,South,PROD-522,Furniture,Binders,Item D,2810.78,6,0.48,-827.84
ORD-9273,2023-08-31,2022-02-06,First Class,CUST-7368,Amit,Corporate,India,Kolkata,MH,East,PROD-503,Technology,Chairs,Item B,,9,0.27,-16.94
ORD-9274,2021-04-23,2022-05-20,Standard Class,CUST-2685,Priya,Home Office,India,Mumbai,KA,South,PROD-697,Furniture,Phones,Item C,,7,0.37,-765.26
ORD-9275,2021-08-17,2023-09-30,Second Class,CUST-9139,Sneha,Corporate,India,Kolkata,MH,North,PROD-699,Office Supplies,Storage,Item C,1878.92,6,0.23,-42.5
ORD-9276,2021-06-20,2021-03-29,First Class,CUST-6133,Rahul,Consumer,India,Mumbai,DL,West,PROD-547,Technology,Binders,Item A,3630.82,9,0.11,350.81
ORD-9277,2021-10-22,2021-11-18,Second Class,CUST-9824,Arjun,Consumer,India,Delhi,DL,East,PROD-753,Technology,Binders,Item B,3858.02,7,0.37,-575.45
ORD-9278,2021-07-08,2021-02-03,First Class,CUST-3422,Arjun,Corporate,India,Delhi,KA,South,PROD-263,Office Supplies,Chairs,Item C,2763.01,2,0.22,
ORD-9279,2022-03-02,2021-12-04,Second Class,CUST-3750,Neha,Consumer,India,Kolkata,MH,East,PROD-240,Office Supplies,Chairs,Item D,3961.62,7,0.43,-1010.74
ORD-9280,2023-09-04,2021-02-22,First Class,CUST-9524,Sneha,Corporate,India,Kolkata,WB,South,PROD-356,Office Supplies,Chairs,Item D,3427.92,6,0.43,-777.4
ORD-9281,2021-03-20,2021-03-22,Second Class,CUST-7309,Priya,Home Office,India,Mumbai,WB,West,PROD-602,Furniture,Binders,Item C,1831.23,3,0.48,-632.08
ORD-9282,2022-10-20,2022-12-01,Standard Class,CUST-9698,Sneha,Home Office,India,Bangalore,KA,North,PROD-469,Office Supplies,Phones,Item B,4089.97,1,0.35,-616.47
ORD-9283,2023-07-08,2021-06-25,First Class,CUST-5212,Neha,Consumer,India,Mumbai,DL,East,PROD-702,Office Supplies,Chairs,Item B,3198.47,1,0.25,-190.73
ORD-9284,2021-07-01,2023-08-08,Standard Class,CUST-1942,Sneha,Consumer,India,Delhi,MH,South,PROD-368,Furniture,Binders,Item A,843.01,9,0.28,-42.67
ORD-9285,2022-05-14,2022-09-12,First Class,CUST-9827,Rahul,Consumer,India,Bangalore,DL,West,PROD-262,Office Supplies,Chairs,Item D,3875.48,9,0.18,29.74
ORD-9286,2023-03-09,2022-05-18,First Class,CUST-2462,Neha,Home Office,India,Mumbai,KA,North,PROD-629,Technology,Phones,Item B,3397.13,5,0.33,-447.72
ORD-9287,2023-02-01,2022-07-31,First Class,CUST-8471,Rahul,Corporate,India,Kolkata,DL,West,PROD-773,Office Supplies,Chairs,Item D,1459.02,2,0.05,241.54
ORD-9288,2023-05-16,2021-03-19,Second Class,CUST-2991,Neha,Consumer,India,Delhi,MH,West,PROD-151,Office Supplies,Storage,Item A,4217.79,3,0.5,-1292.62
ORD-9289,2023-04-06,2021-11-14,First Class,CUST-6390,Amit,Corporate,India,Delhi,DL,East,PROD-425,Furniture,Binders,Item B,1901.34,6,0.03,346.84
ORD-9290,2022-12-09,2023-04-15,Standard Class,CUST-1112,Rahul,Consumer,India,Kolkata,KA,West,PROD-157,Furniture,Binders,Item B,2786.06,8,0.3,-325.14
ORD-9291,2023-04-15,2022-01-10,Second Class,CUST-8183,Rahul,Consumer,India,Mumbai,WB,East,PROD-382,Office Supplies,Chairs,Item C,1748.64,9,,-25.72
ORD-9292,2021-03-12,2021-03-24,Second Class,CUST-3263,Amit,Consumer,India,Kolkata,WB,North,PROD-757,Office Supplies,Chairs,Item D,3635.62,6,0.41,-761.14
ORD-9293,2021-09-05,2023-05-25,First Class,CUST-9618,Amit,Corporate,India,Mumbai,MH,East,PROD-156,Technology,Phones,Item B,2926.8,5,0.31,-328.24
ORD-9294,2021-05-26,2022-10-04,Second Class,CUST-6254,Priya,Corporate,India,Delhi,KA,West,PROD-479,Furniture,Chairs,Item A,2377.95,1,0.3,-270.97
ORD-9295,2022-09-10,2022-11-28,First Class,CUST-3811,Amit,Corporate,India,Kolkata,KA,West,PROD-981,Technology,Chairs,Item D,150.58,7,0.37,-75.06
ORD-9296,2023-02-14,2023-01-27,Standard Class,CUST-1833,Neha,Home Office,India,Delhi,DL,South,PROD-108,Technology,Phones,Item B,3055.56,5,0.06,436.67
ORD-9297,2021-10-23,2022-11-30,Second Class,CUST-8227,Amit,Home Office,India,Delhi,WB,West,PROD-803,Office Supplies,Storage,Item D,3130.64,1,0.16,149.44
ORD-9298,2022-08-05,2023-01-04,Second Class,CUST-9421,Amit,Home Office,India,Bangalore,MH,East,PROD-690,Office Supplies,Phones,Item A,947.12,5,0.25,-19.09
ORD-9299,2022-04-15,2021-03-14,Standard Class,CUST-5254,Rahul,Corporate,India,Kolkata,MH,North,PROD-762,Office Supplies,Phones,Item C,1694.93,4,0.16,-28.45
ORD-9300,2022-05-21,2023-08-29,Standard Class,CUST-3518,Rahul,Home Office,India,Delhi,MH,South,PROD-926,Technology,Phones,Item C,4400.0,4,0.06,595.34
ORD-9301,2021-07-12,2023-05-06,First Class,CUST-4667,Sneha,Consumer,India,Mumbai,DL,North,PROD-806,Technology,Binders,Item A,2768.37,8,0.15,89.93
ORD-9302,2021-03-09,2022-10-30,Second Class,CUST-2041,Amit,Corporate,India,Kolkata,KA,West,PROD-604,Furniture,Chairs,Item D,2203.64,2,0.23,-37.33
ORD-9303,2022-05-09,2023-01-29,Standard Class,CUST-6112,Priya,Consumer,India,Mumbai,MH,South,PROD-812,Furniture,Storage,Item A,4683.01,9,0.07,604.54
ORD-9304,2023-03-28,2022-10-16,Second Class,CUST-1707,Rahul,Consumer,India,Mumbai,DL,East,PROD-377,Furniture,Binders,Item C,4069.13,3,0.33,-535.18
ORD-9305,2021-02-21,2021-03-14,Standard Class,CUST-8458,Neha,Corporate,India,Mumbai,MH,West,PROD-533,Furniture,Chairs,Item D,532.49,6,0.04,135.4
ORD-9306,2023-06-01,2021-02-17,Second Class,CUST-2383,Sneha,Consumer,India,Kolkata,DL,East,PROD-506,Furniture,Binders,Item D,4301.69,2,0.45,-1123.7
ORD-9307,2021-12-29,2021-02-18,Standard Class,CUST-2302,Neha,Corporate,India,Mumbai,WB,North,PROD-183,Furniture,Binders,Item B,791.19,9,0.18,30.49
ORD-9308,2023-03-08,2022-08-16,Second Class,CUST-8118,Amit,Home Office,India,Kolkata,DL,South,PROD-535,Technology,Chairs,Item B,915.27,1,0.18,-78.86
ORD-9309,2023-07-06,2022-02-28,First Class,CUST-9868,Amit,Corporate,India,Bangalore,KA,East,PROD-874,Office Supplies,Storage,Item B,422.97,8,0.1,3.04
ORD-9310,2022-04-19,2021-05-31,Second Class,CUST-3564,Priya,Corporate,India,Mumbai,WB,East,PROD-472,Furniture,Binders,Item B,2432.69,3,0.24,-37.68
ORD-9311,2023-04-26,2023-07-01,First Class,CUST-2260,Amit,Consumer,India,Kolkata,WB,West,PROD-244,Technology,Phones,Item B,3241.21,6,0.42,-774.86
ORD-9312,2022-06-05,2021-05-12,First Class,CUST-4203,Sneha,Consumer,India,Mumbai,MH,East,PROD-998,Technology,Binders,Item A,,3,0.29,-371.39
ORD-9313,2023-02-02,2022-04-03,First Class,CUST-1357,Arjun,Consumer,India,Delhi,WB,South,PROD-844,Office Supplies,Binders,Item A,182.29,6,0.41,-45.21
ORD-9314,2022-03-07,2022-10-03,Second Class,CUST-6404,Arjun,Consumer,India,Mumbai,DL,North,PROD-250,Furniture,Chairs,Item D,930.41,1,0.48,-293.13
ORD-9315,2023-04-24,2023-05-29,Second Class,CUST-6412,Amit,Consumer,India,Delhi,KA,North,PROD-648,Office Supplies,Binders,Item D,3125.05,7,,-406.42
ORD-9316,2021-10-25,2022-09-25,First Class,CUST-4234,Sneha,Consumer,India,,WB,South,PROD-935,Office Supplies,Storage,Item B,2651.64,6,0.08,250.55
ORD-9317,2022-03-11,2023-08-26,Standard Class,CUST-9083,Arjun,Consumer,India,Mumbai,KA,South,PROD-300,Office Supplies,Binders,Item C,nan,7,0.15,120.58
ORD-9318,2022-11-27,2023-09-26,Second Class,CUST-1418,Neha,Consumer,India,Mumbai,DL,North,PROD-553,Furniture,Binders,Item C,4680.28,5,,-592.35
ORD-9319,2022-11-22,2023-05-21,Second Class,CUST-8906,Sneha,Consumer,India,Delhi,DL,West,PROD-608,Furniture,Binders,Item D,3804.63,8,0.39,-642.43
ORD-9320,2021-07-17,2022-05-22,Second Class,CUST-6587,Sneha,Corporate,India,Bangalore,KA,East,PROD-461,Furniture,Binders,Item D,1826.04,9,0.33,-240.09
ORD-9321,2021-05-08,2023-07-20,Second Class,CUST-4955,Amit,Consumer,India,Kolkata,DL,East,PROD-291,Technology,Chairs,Item D,2705.17,9,0.29,-231.48
ORD-9322,2022-06-16,2023-09-30,First Class,CUST-2593,Neha,Consumer,India,Mumbai,KA,West,PROD-629,Technology,Phones,Item B,1902.57,6,0.46,-447.6
ORD-9323,2023-09-11,2023-02-15,Standard Class,CUST-5602,Neha,Corporate,India,Delhi,MH,North,PROD-262,Technology,Phones,Item D,2303.68,8,0.25,-129.62
ORD-9324,2022-02-15,2021-09-03,Standard Class,CUST-1244,Arjun,Home Office,India,Kolkata,DL,North,PROD-378,Furniture,Chairs,Item B,3001.11,7,0.33,-489.61
ORD-9325,2023-07-23,2022-04-21,Standard Class,CUST-5572,Priya,Home Office,India,,MH,West,PROD-450,Office Supplies,Binders,Item A,2022.41,5,0.16,146.42
ORD-9326,2023-04-20,2022-01-19,Standard Class,CUST-1614,Neha,Corporate,India,Kolkata,WB,West,PROD-311,Office Supplies,Binders,Item D,3122.55,7,0.19,52.33
ORD-9327,2021-03-06,2021-04-15,First Class,CUST-1249,Arjun,Home Office,India,Delhi,WB,South,PROD-234,Technology,Chairs,Item C,2352.48,1,0.12,156.81
ORD-9328,2022-11-25,2022-05-06,Second Class,CUST-7620,Priya,Consumer,India,Mumbai,MH,South,PROD-800,Office Supplies,Phones,Item B,3303.44,5,0.4,
ORD-9329,2021-08-29,2021-02-08,Second Class,CUST-6869,Sneha,Consumer,India,Bangalore,WB,North,PROD-943,Technology,Storage,Item A,1348.0,4,0.1,210.09
ORD-9330,2022-01-04,2022-10-18,First Class,CUST-6971,Arjun,Consumer,India,Kolkata,WB,North,PROD-607,Office Supplies,Binders,Item A,897.4,5,0.12,52.79
ORD-9331,2022-06-20,2022-07-05,Second Class,CUST-1510,Arjun,Home Office,India,Mumbai,WB,East,PROD-584,Furniture,Chairs,Item B,117.23,7,0.05,113.73
ORD-9332,2022-01-19,2022-06-06,First Class,CUST-6968,Amit,Corporate,India,Kolkata,WB,North,PROD-854,Technology,Binders,Item B,3029.8,5,0.37,-566.01
ORD-9333,2022-03-07,2023-01-15,Standard Class,CUST-5869,Sneha,Consumer,India,Kolkata,DL,North,PROD-796,Technology,Phones,Item A,4904.87,2,0.04,
ORD-9334,2023-08-25,2021-12-01,First Class,CUST-8505,Sneha,Corporate,India,Mumbai,WB,East,PROD-807,Office Supplies,Binders,Item A,2130.92,5,0.03,293.03
ORD-9335,2021-03-24,2022-02-03,Second Class,CUST-8647,Rahul,Corporate,India,Mumbai,DL,South,PROD-856,Furniture,Phones,Item A,1102.51,2,0.31,-8.88
ORD-9336,2023-09-09,2021-10-25,Second Class,CUST-1073,Priya,Consumer,India,Mumbai,KA,West,PROD-626,Furniture,Storage,Item B,114.89,2,0.19,52.97
ORD-9337,2023-04-11,2021-04-19,Second Class,CUST-3878,Arjun,Corporate,India,Delhi,WB,East,PROD-485,Furniture,Storage,Item D,2588.28,8,0.46,-648.99
ORD-9338,2022-11-28,2023-05-12,Standard Class,CUST-6141,Neha,Corporate,India,,KA,East,PROD-989,Furniture,Binders,Item A,4963.89,2,0.44,-1202.87
ORD-9339,2023-08-09,2023-08-14,First Class,CUST-3126,Neha,Consumer,India,Kolkata,MH,North,PROD-786,Technology,Chairs,Item A,4919.69,2,0.25,-250.76
ORD-9340,2023-04-08,2022-06-16,First Class,CUST-3204,Rahul,Corporate,India,Mumbai,MH,West,PROD-558,Furniture,Phones,Item C,551.7,1,0.04,125.84
ORD-9341,2022-09-03,2023-04-07,Second Class,CUST-7470,Priya,Home Office,India,Delhi,DL,North,PROD-923,Office Supplies,Binders,Item D,4091.21,3,0.28,-392.13
ORD-9342,2022-07-28,2021-03-26,First Class,CUST-4679,Amit,Consumer,India,,MH,West,PROD-196,Technology,Phones,Item B,907.94,7,0.5,-285.01
ORD-9343,2021-10-13,2023-07-25,Second Class,CUST-9089,Priya,Consumer,India,Mumbai,DL,East,PROD-113,Office Supplies,Chairs,Item A,4056.29,1,0.33,-535.97
ORD-9344,2023-09-16,2021-10-17,First Class,CUST-1984,Neha,Consumer,India,Kolkata,KA,West,PROD-254,Furniture,Binders,Item B,4275.07,1,0.4,-869.32
ORD-9345,2022-06-18,2023-09-11,Standard Class,CUST-2298,Neha,Consumer,India,Delhi,KA,North,PROD-777,Technology,Chairs,Item D,88.28,7,0.2,-11.77
ORD-9346,2022-04-04,2022-12-09,Standard Class,CUST-8548,Amit,Consumer,India,Kolkata,WB,West,PROD-715,Office Supplies,Phones,Item D,1224.44,3,0.04,244.0
ORD-9347,2021-07-31,2022-04-08,First Class,CUST-8187,Amit,Consumer,India,Bangalore,KA,West,PROD-823,Furniture,Binders,Item D,329.93,6,0.47,-80.19
ORD-9348,2021-05-06,2021-08-05,Standard Class,CUST-4955,Neha,Consumer,India,Delhi,MH,West,PROD-229,Technology,Chairs,Item C,2519.6,7,0.16,138.19
ORD-9349,2022-02-17,2021-10-10,Standard Class,CUST-6713,Arjun,Home Office,India,Bangalore,DL,North,PROD-103,Furniture,Storage,Item A,182.25,1,0.08,40.47
ORD-9350,2022-05-14,2023-01-04,Standard Class,CUST-4687,Arjun,Corporate,India,Delhi,DL,East,PROD-852,Furniture,Phones,Item D,3149.12,4,0.08,349.68
ORD-9351,2022-03-01,2023-08-14,Second Class,CUST-4045,Amit,Home Office,India,Kolkata,WB,South,PROD-251,Furniture,Binders,Item B,2813.73,3,0.07,310.63
ORD-9352,2022-07-08,2022-04-06,First Class,CUST-7716,Sneha,Corporate,India,Bangalore,WB,East,PROD-748,Furniture,Storage,Item C,1928.0,9,0.21,16.68
ORD-9353,2022-09-02,2023-03-14,First Class,CUST-3085,Arjun,Consumer,India,Kolkata,MH,West,PROD-758,Office Supplies,Chairs,Item D,2335.92,8,0.43,-530.9
ORD-9354,2023-08-19,2021-12-12,Second Class,CUST-7533,Amit,Home Office,India,Delhi,DL,South,PROD-289,Furniture,Storage,Item D,4950.97,7,0.07,639.02
ORD-9355,2022-06-27,2021-07-15,Second Class,CUST-3727,Priya,Consumer,India,Kolkata,WB,West,PROD-780,Technology,Phones,Item B,879.88,9,0.38,-110.9
ORD-9356,2021-06-07,2021-06-09,Standard Class,CUST-1376,Priya,Corporate,India,Bangalore,KA,West,PROD-227,Office Supplies,Binders,Item C,3668.64,9,0.04,487.44
ORD-9357,2021-04-22,2022-04-12,First Class,CUST-7992,Priya,Home Office,India,Mumbai,MH,East,PROD-703,Furniture,Storage,Item B,3244.28,1,0.06,
ORD-9358,2022-02-06,2021-04-16,Second Class,CUST-6700,Amit,Home Office,India,Mumbai,KA,North,PROD-688,Technology,Chairs,Item A,3335.31,7,0.06,444.56
ORD-9359,2023-01-29,2021-02-05,Standard Class,CUST-5690,Amit,Corporate,India,Delhi,DL,West,PROD-555,Technology,Storage,Item D,1761.29,7,0.26,-173.23
ORD-9360,2021-05-02,2021-04-14,First Class,CUST-3794,Arjun,Corporate,India,Mumbai,WB,West,PROD-177,Office Supplies,Binders,Item B,1121.53,9,0.44,-288.99
ORD-9361,2021-09-30,2022-10-03,Standard Class,CUST-2065,Arjun,Home Office,India,Delhi,MH,West,PROD-533,Office Supplies,Storage,Item C,3271.57,6,0.37,
ORD-9362,2021-10-21,2022-12-29,First Class,CUST-4682,Arjun,Home Office,India,,MH,East,PROD-725,Office Supplies,Binders,Item A,4567.99,6,0.43,
ORD-9363,2022-02-02,2021-11-23,Standard Class,CUST-8637,Rahul,Home Office,India,Kolkata,WB,South,PROD-685,Office Supplies,Chairs,Item D,4881.14,3,0.43,-1163.76
ORD-9364,2022-04-16,2023-08-04,First Class,CUST-2051,Amit,Corporate,India,Bangalore,WB,East,PROD-224,Furniture,Binders,Item D,2430.51,1,0.06,282.78
ORD-9365,2023-09-12,2023-03-21,First Class,CUST-9820,Sneha,Consumer,India,Bangalore,DL,South,PROD-311,Office Supplies,Chairs,Item C,2156.78,6,0.28,-274.63
ORD-9366,2021-07-26,2022-11-24,First Class,CUST-9080,Priya,Home Office,India,,KA,North,PROD-292,Office Supplies,Storage,Item B,1777.26,1,0.39,
ORD-9367,2021-04-20,2022-08-17,First Class,CUST-3373,Priya,Corporate,India,Kolkata,KA,West,PROD-687,Technology,Binders,Item B,4059.38,5,0.47,
ORD-9368,2022-03-16,2021-05-23,Standard Class,CUST-7762,Rahul,Home Office,India,Bangalore,KA,West,PROD-326,Office Supplies,Phones,Item D,1314.23,3,0.34,-210.21
ORD-9369,2021-10-05,2022-04-21,Second Class,CUST-9058,Rahul,Corporate,India,Mumbai,DL,East,PROD-439,Technology,Chairs,Item A,2589.49,9,0.43,-630.25
ORD-9370,2023-08-21,2021-02-02,First Class,CUST-7468,Priya,Home Office,India,Delhi,WB,East,PROD-943,Furniture,Storage,Item B,1758.02,1,0.19,-105.35
ORD-9371,2022-07-22,2023-06-05,First Class,CUST-4974,Amit,Corporate,India,Bangalore,MH,South,PROD-239,Technology,Storage,Item C,4384.72,3,0.35,-740.57
ORD-9372,2023-06-06,2023-07-26,First Class,CUST-7659,Priya,Corporate,India,Bangalore,KA,West,PROD-778,Furniture,Chairs,Item D,1449.24,3,0.19,-13.93
ORD-9373,2023-07-04,2021-03-06,First Class,CUST-8828,Priya,Home Office,India,,WB,South,PROD-512,Technology,Phones,Item A,3448.11,1,,422.55
ORD-9374,2022-07-23,2022-07-16,Standard Class,CUST-5841,Sneha,Corporate,India,Bangalore,KA,West,PROD-285,Technology,Chairs,Item C,2964.31,1,0.03,412.76
ORD-9375,2023-07-29,2021-03-30,Second Class,CUST-2951,Rahul,Corporate,India,Mumbai,DL,West,PROD-422,Office Supplies,Binders,Item A,1675.44,9,0.44,-386.8
ORD-9376,2022-04-27,2021-11-02,Second Class,CUST-4921,Rahul,Corporate,India,Bangalore,DL,East,PROD-938,Technology,Storage,Item A,,1,0.03,175.88
ORD-9377,2023-03-14,2021-03-04,Second Class,CUST-4424,Arjun,Corporate,India,Kolkata,WB,West,PROD-314,Furniture,Chairs,Item D,4028.75,3,0.5,-1245.94
ORD-9378,2021-04-24,2022-02-02,Standard Class,CUST-7725,Rahul,Corporate,India,Kolkata,DL,North,PROD-688,Technology,Binders,Item A,2576.98,3,0.26,-146.56
ORD-9379,2023-06-12,2021-12-02,Second Class,CUST-2171,Sneha,Corporate,India,Kolkata,MH,East,PROD-608,Office Supplies,Storage,Item B,3076.74,8,0.25,-177.12
ORD-9380,2023-06-16,2023-08-12,Standard Class,CUST-4769,Sneha,Corporate,India,Bangalore,DL,North,PROD-174,Office Supplies,Storage,Item B,4812.33,5,0.04,790.69
ORD-9381,2023-03-31,2023-02-27,Standard Class,CUST-4631,Priya,Corporate,India,,MH,North,PROD-508,Furniture,Binders,Item A,2020.18,4,0.04,305.6
ORD-9382,2023-05-03,2022-02-17,First Class,CUST-3310,Sneha,Home Office,India,Kolkata,KA,South,PROD-727,Office Supplies,Chairs,Item D,4080.68,7,0.36,-712.18
ORD-9383,2022-04-22,2021-10-13,Standard Class,CUST-3343,Arjun,Corporate,India,Delhi,DL,South,PROD-439,Technology,Chairs,Item D,3211.88,7,0.22,-54.33
ORD-9384,2022-12-11,2022-04-13,Second Class,CUST-4386,Priya,Consumer,India,Bangalore,MH,South,PROD-660,Furniture,Storage,Item A,2988.0,3,0.09,325.1
ORD-9385,2023-07-22,2021-03-23,Second Class,CUST-4067,Amit,Home Office,India,Mumbai,KA,East,PROD-418,Office Supplies,Chairs,Item B,320.08,3,0.1,98.05
ORD-9386,2021-11-17,2022-11-25,Second Class,CUST-3339,Amit,Home Office,India,Bangalore,KA,West,PROD-338,Technology,Phones,Item B,4566.17,4,0.12,340.14
ORD-9387,2021-06-28,2023-02-25,First Class,CUST-1683,Rahul,Consumer,India,Mumbai,KA,North,PROD-609,Office Supplies,Chairs,Item D,1181.57,2,0.41,-183.77
ORD-9388,2023-06-16,2021-03-20,First Class,CUST-2054,Arjun,Corporate,India,Mumbai,KA,South,PROD-894,Office Supplies,Chairs,Item D,2392.28,2,0.31,-232.53
ORD-9389,2021-08-07,2023-08-14,First Class,CUST-8211,Sneha,Consumer,India,Bangalore,WB,South,PROD-553,Furniture,Storage,Item C,3772.47,7,0.04,518.19
ORD-9390,2023-02-28,2023-01-05,Standard Class,CUST-3602,Neha,Consumer,India,Delhi,MH,West,PROD-809,Furniture,Storage,Item C,2635.5,3,0.35,-466.73
ORD-9391,2023-08-07,2023-06-26,Second Class,CUST-5014,Amit,Consumer,India,Delhi,WB,South,PROD-586,Furniture,Binders,Item A,71.46,5,0.26,-42.64
ORD-9392,2022-06-12,2023-03-07,Standard Class,CUST-8301,Sneha,Home Office,India,Bangalore,KA,North,PROD-972,Technology,Storage,Item A,,2,0.29,-378.04
ORD-9393,2022-05-07,2022-06-26,Standard Class,CUST-1348,Amit,Corporate,India,Kolkata,DL,East,PROD-157,Office Supplies,Chairs,Item D,151.4,1,0.15,14.59
ORD-9394,2023-06-10,2021-12-29,Second Class,CUST-2022,Amit,Home Office,India,Kolkata,MH,South,PROD-733,Furniture,Phones,Item D,495.07,9,0.01,
ORD-9395,2021-02-03,2021-03-20,First Class,CUST-9641,Amit,Corporate,India,Mumbai,MH,West,PROD-733,Technology,Binders,Item C,1159.46,4,0.25,-13.82
ORD-9396,2021-02-23,2022-05-26,Second Class,CUST-1503,Rahul,Consumer,India,Kolkata,KA,North,PROD-364,Technology,Storage,Item A,3014.85,9,,-246.31
ORD-9397,2022-11-11,2021-06-15,Standard Class,CUST-9277,Arjun,Home Office,India,Bangalore,DL,North,PROD-824,Technology,Binders,Item C,4857.13,5,0.32,
ORD-9398,2022-06-22,2021-01-11,Standard Class,CUST-1522,Amit,Corporate,India,Bangalore,DL,East,PROD-996,Office Supplies,Chairs,Item C,4617.16,5,0.22,-49.61
ORD-9399,2023-04-28,2021-06-26,First Class,CUST-3508,Sneha,Corporate,India,Delhi,MH,North,PROD-341,Furniture,Binders,Item C,3274.11,3,0.28,-311.84
ORD-9400,2023-09-15,2022-04-09,Standard Class,CUST-9821,Sneha,Consumer,India,Kolkata,WB,East,PROD-853,Office Supplies,Storage,Item B,,5,0.27,-255.3
ORD-9401,2021-03-06,2021-11-05,Standard Class,CUST-1017,Rahul,Home Office,India,,DL,North,PROD-175,Technology,Binders,Item A,3573.82,6,0.18,72.28
ORD-9402,2022-09-04,2022-08-13,Second Class,CUST-8423,Arjun,Home Office,India,Mumbai,MH,West,PROD-804,Office Supplies,Chairs,Item C,3450.39,2,0.4,-730.96
ORD-9403,2022-08-09,2021-09-04,First Class,CUST-2268,Arjun,Home Office,India,Bangalore,DL,East,PROD-447,Furniture,Storage,Item B,4071.35,5,0.22,-105.39
ORD-9404,2022-12-05,2021-05-04,Second Class,CUST-2176,Neha,Home Office,India,Bangalore,KA,North,PROD-630,Technology,Chairs,Item B,1732.45,7,0.12,84.52
ORD-9405,2021-06-20,2021-07-06,Second Class,CUST-2632,Priya,Home Office,India,Bangalore,DL,North,PROD-733,Office Supplies,Storage,Item A,1144.55,8,0.0,205.17
ORD-9406,2021-09-30,2021-02-03,Second Class,CUST-4613,Amit,Home Office,India,Delhi,WB,South,PROD-241,Furniture,Storage,Item C,1770.85,4,0.14,9.93
ORD-9407,2023-06-08,2023-09-27,Standard Class,CUST-1114,Rahul,Home Office,India,Delhi,WB,West,PROD-829,Furniture,Phones,Item D,290.59,6,0.05,-10.58
ORD-9408,2022-11-30,2023-08-23,Standard Class,CUST-9944,Arjun,Consumer,India,Delhi,WB,South,PROD-947,Furniture,Phones,Item A,4836.83,3,0.25,-255.23
ORD-9409,2022-06-19,2023-02-03,First Class,CUST-7590,Neha,Corporate,India,Bangalore,MH,South,PROD-607,Furniture,Storage,Item C,3710.55,5,0.19,31.65
ORD-9410,2022-01-26,2022-07-25,Standard Class,CUST-3400,Priya,Consumer,India,Bangalore,DL,North,PROD-955,Technology,Chairs,Item C,1106.5,6,0.13,32.98
ORD-9411,2023-07-29,2021-11-08,First Class,CUST-7768,Arjun,Corporate,India,Kolkata,WB,East,PROD-771,Technology,Binders,Item B,1316.16,3,0.06,160.28
ORD-9412,2022-11-24,2022-01-09,Second Class,CUST-3588,Arjun,Corporate,India,Bangalore,KA,North,PROD-873,Office Supplies,Storage,Item C,4963.41,9,0.4,-853.47
ORD-9413,2021-11-23,2022-10-20,Second Class,CUST-1321,Amit,Corporate,India,Bangalore,KA,North,PROD-212,Furniture,Phones,Item B,3852.13,1,0.49,-1130.38
ORD-9414,2021-04-18,2023-04-12,Standard Class,CUST-8626,Priya,Home Office,India,Delhi,KA,West,PROD-592,Furniture,Phones,Item C,2157.01,3,0.43,-396.44
